"hotel_name","hotel_url","source","source_reduced","uri","postalcode","streetaddress","addresscountry","addresslocality","frequent_part_hotel_name","infrequent_part_hotel_name"
"The Hide London","<https://www.hotels.com/ho639526/the-hide-london-north-london-united-kingdom/>","<https://www.hotels.com/de1700280/hotels-near-surrey-quays-overground-station-london-united-kingdom/>","hotels.com","hotels.com_532","","","","","","london hide"
"Park Grand London Hyde Park","<https://www.hotels.com/ho211994/park-grand-london-hyde-park-london-united-kingdom/>","<https://www.hotels.com/de1697391/hotels-near-southbank-centre-london-united-kingdom/>","hotels.com","hotels.com_533","","","","","park grand","hyde london"
"every hotel Piccadilly","<https://www.hotels.com/ho114929/every-hotel-piccadilly-london-united-kingdom/>","<https://www.hotels.com/de1697391/hotels-near-southbank-centre-london-united-kingdom/>","hotels.com","hotels.com_534","","","","","hotel","piccadilly every"
"Holly House Hotel","<https://www.hotels.com/ho286206/holly-house-hotel-london-united-kingdom/>","<https://www.hotels.com/de1697391/hotels-near-southbank-centre-london-united-kingdom/>","hotels.com","hotels.com_535","","","","","hotel house","holly"
"Holiday Inn London Camden Lock","<https://www.hotels.com/ho215788/holiday-inn-london-camden-lock-london-united-kingdom/>","<https://www.hotels.com/de1697391/hotels-near-southbank-centre-london-united-kingdom/>","hotels.com","hotels.com_536","","","","","inn holiday","lock camden london"
"Camp Jure Makarska","<https://www.hotels.com/ho701469/camp-jure-makarska-london-united-kingdom/>","<https://www.hotels.com/de1695966/hotels-near-belgravia-london-united-kingdom/>","hotels.com","hotels.com_537","","","","","","camp jure makarska"
"Paddington Court Rooms","<https://www.hotels.com/ho263042/paddington-court-rooms-london-united-kingdom/>","<https://www.hotels.com/de1695966/hotels-near-belgravia-london-united-kingdom/>","hotels.com","hotels.com_538","","","","","","paddington rooms court"
"Amba Hotel Marble Arch","<https://www.hotels.com/ho105507/amba-hotel-marble-arch-london-united-kingdom/>","<https://www.hotels.com/de1695966/hotels-near-belgravia-london-united-kingdom/>","hotels.com","hotels.com_539","","","","","hotel","marble arch amba"
"Princes Square Serviced Apartments","<https://www.hotels.com/ho400227/princes-square-serviced-apartments-london-united-kingdom/>","<https://www.hotels.com/de549499/hotels-london-united-kingdom/>","hotels.com","hotels.com_54","","","","","apartments","square serviced princes"
"SHQ Apartments","<https://www.hotels.com/ho612866/shq-apartments-london-united-kingdom/>","<https://www.hotels.com/de1695966/hotels-near-belgravia-london-united-kingdom/>","hotels.com","hotels.com_540","","","","","apartments","shq"
"Splendid Inn King David","<https://www.hotels.com/ho124670/splendid-inn-king-david-east-london-south-africa/>","<https://www.hotels.com/de1668633/hotels-near-bonza-bay-beach-east-london-south-africa/>","hotels.com","hotels.com_541","","","","","inn","splendid david king"
"Road Lodge East London","<https://www.hotels.com/ho463040/road-lodge-east-london-east-london-south-africa/>","<https://www.hotels.com/de1668633/hotels-near-bonza-bay-beach-east-london-south-africa/>","hotels.com","hotels.com_542","","","","","road lodge east","london"
"The Hampton Exclusive Guest House","<https://www.hotels.com/ho543072/the-hampton-exclusive-guest-house-east-london-south-africa/>","<https://www.hotels.com/de1668633/hotels-near-bonza-bay-beach-east-london-south-africa/>","hotels.com","hotels.com_543","","","","","house hampton","exclusive guest"
"Skylink Holiday Accommodation","<https://www.hotels.com/ho564674/skylink-holiday-accommodation-east-london-south-africa/>","<https://www.hotels.com/de1668633/hotels-near-bonza-bay-beach-east-london-south-africa/>","hotels.com","hotels.com_544","","","","","holiday","skylink accommodation"
"Premier Hotel East London ICC","<https://www.hotels.com/ho344183/premier-hotel-east-london-icc-east-london-south-africa/>","<https://www.hotels.com/de1668633/hotels-near-bonza-bay-beach-east-london-south-africa/>","hotels.com","hotels.com_545","","","","","hotel east","premier london icc"
"Apex City of London Hotel","<https://www.hotels.com/ho231415/apex-city-of-london-hotel-london-united-kingdom/>","<https://www.hotels.com/de1731971/hotels-near-london-loughborough-junction-station-london-united-kingdom/>","hotels.com","hotels.com_546","","","","","hotel city","london apex"
"Airways Hotel Victoria","<https://www.hotels.com/ho140101/airways-hotel-victoria-london-united-kingdom/>","<https://www.hotels.com/de1731716/hotels-near-cobham-and-stoke-d-abernon-station-london-united-kingdom/>","hotels.com","hotels.com_547","","","","","hotel","victoria airways"
"Landmark Apartments","<https://www.hotels.com/ho449599/landmark-apartments-london-united-kingdom/>","<https://www.hotels.com/de1731716/hotels-near-cobham-and-stoke-d-abernon-station-london-united-kingdom/>","hotels.com","hotels.com_548","","","","","apartments","landmark"
"The Bromley Court Hotel","<https://www.hotels.com/ho492164/the-bromley-court-hotel-bromley-united-kingdom/>","<https://www.hotels.com/de1711909/hotels-near-ealing-broadway-underground-station-london-united-kingdom/?pos=HCOM_US&locale=en_US>","hotels.com","hotels.com_549","","","","","hotel","court bromley"
"B+B Belgravia","<https://www.hotels.com/ho444634/b-b-belgravia-london-united-kingdom/>","<https://www.hotels.com/de549499/hotels-london-united-kingdom/>","hotels.com","hotels.com_55","","","","","b","belgravia"
"Super 8 - London","<https://www.hotels.com/ho201484/super-8-london-london-united-states-of-america/>","<https://www.hotels.com/de1434176/hotels-manchester-kentucky/>","hotels.com","hotels.com_550","","","","","super","london"
"Travelodge Derry","<https://www.hotels.com/ho200105/travelodge-derry-londonderry-united-kingdom/>","<https://www.hotels.com/de691995/hotels-fahan-ireland/>","hotels.com","hotels.com_551","","","","","","derry travelodge"
"Abbey Bed and Breakfast","<https://www.hotels.com/ho275643/abbey-bed-and-breakfast-londonderry-united-kingdom/>","<https://www.hotels.com/de691995/hotels-fahan-ireland/>","hotels.com","hotels.com_552","","","","","","bed abbey breakfast"
"Regency House","<https://www.hotels.com/ho285814/regency-house-london-united-kingdom/>","<https://www.hotels.com/de1695965/hotels-near-bayswater-london-united-kingdom/>","hotels.com","hotels.com_553","","","","","house","regency"
"La Reserve Hotel","<https://www.hotels.com/ho202415/la-reserve-hotel-london-united-kingdom/>","<https://www.hotels.com/de1695965/hotels-near-bayswater-london-united-kingdom/>","hotels.com","hotels.com_554","","","","","hotel la","reserve"
"Rhodes Hotel","<https://www.hotels.com/ho344568/rhodes-hotel-london-united-kingdom/>","<https://www.hotels.com/de1653498/hotels-near-st-stephen-walbrook-london-united-kingdom/>","hotels.com","hotels.com_555","","","","","hotel","rhodes"
"St George Hotel Wembley","<https://www.hotels.com/ho516103/st-george-hotel-wembley-wembley-united-kingdom/>","<https://www.hotels.com/de1699478/hotels-near-perivale-underground-station-london-united-kingdom/>","hotels.com","hotels.com_556","","","","","hotel st","wembley george"
"The Arch","<https://www.hotels.com/ho646975/the-arch-wembley-united-kingdom/>","<https://www.hotels.com/de1699478/hotels-near-perivale-underground-station-london-united-kingdom/>","hotels.com","hotels.com_557","","","","","","arch"
"Amara Hotel","<https://uk.hotels.com/ho406287/amara-hotel-london-united-kingdom/>","<https://uk.hotels.com/de549499/hotels-london-united-kingdom/?wapb1=guestratingwidgets-1>","hotels.com","hotels.com_558","","","","","hotel","amara"
"Woodlands Lodge Ilford","<https://www.hotels.com/ho581234/woodlands-lodge-ilford-ilford-united-kingdom/>","<https://www.hotels.com/de1653377/hotels-near-london-borough-of-barking-and-dagenham-stadium-victoria-road-stadium-london-united-kingdom/>","hotels.com","hotels.com_559","","","","","lodge","ilford woodlands"
"Best Western London Airport Inn & Suites","<https://www.hotels.com/ho479777/best-western-london-airport-inn-suites-london-canada/>","<https://www.hotels.com/de1774613/hotels-near-harris-park-london-canada/>","hotels.com","hotels.com_56","","","","","best airport suites inn western","london"
"Clink 261 Hostel","<https://www.hotels.com/ho461799/clink-261-hostel-london-united-kingdom/>","<https://www.hotels.com/de549499/hotels-london-united-kingdom/>","hotels.com","hotels.com_560","","","","","","hostel clink"
"Leman Locke","<https://www.hotels.com/ho627465/leman-locke-london-united-kingdom/>","<https://www.hotels.com/de549499/hotels-london-united-kingdom/>","hotels.com","hotels.com_561","","","","","","locke leman"
"The London NYC","<https://www.hotels.com/ho117363/the-london-nyc-new-york-united-states-of-america/>","<https://www.hotels.com/de1725490/hotels-near-14-st-station-8th-av-new-york-united-states/>","hotels.com","hotels.com_562","","","","","","nyc london"
"Durrants Hotel","<https://au.hotels.com/ho245310/durrants-hotel-london-united-kingdom/>","<https://au.hotels.com/de1695965/accommodation-near-bayswater-london-united-kingdom/>","hotels.com","hotels.com_563","","","","","hotel","durrants"
"Novotel London Paddington","<https://www.hotels.com/ho271907/novotel-london-paddington-london-united-kingdom/>","<https://www.hotels.com/de1699533/hotels-near-goldhawk-road-underground-station-london-united-kingdom/>","hotels.com","hotels.com_564","","","","","","paddington novotel london"
"The Bridge Hotel London","<https://www.hotels.com/ho399485/the-bridge-hotel-london-london-united-kingdom/>","<https://www.hotels.com/de1699533/hotels-near-goldhawk-road-underground-station-london-united-kingdom/>","hotels.com","hotels.com_565","","","","","hotel","london bridge"
"COMO Metropolitan London","<https://sg.hotels.com/ho151407/como-metropolitan-london-london-united-kingdom/>","<https://sg.hotels.com/de543878/hotel-rooms-near-heathrow-airport-lhr-london-united-kingdom/>","hotels.com","hotels.com_566","","","","","","como london metropolitan"
"Smart Hyde Park Inn Hostel","<https://sg.hotels.com/ho512088/smart-hyde-park-inn-hostel-london-united-kingdom/>","<https://sg.hotels.com/de543878/hotel-rooms-near-heathrow-airport-lhr-london-united-kingdom/>","hotels.com","hotels.com_567","","","","","park inn","hostel hyde smart"
"Kingsway Hall Hotel","<https://www.hotels.com/ho117650/kingsway-hall-hotel-london-united-kingdom/>","<https://www.hotels.com/de543878/united-kingdom/hotels-near-heathrow-airport-lhr-london/?rffrid=hcom.vcomredirect&pos=HCOM_US&locale=en_US&ref=1364113>","hotels.com","hotels.com_568","","","","","hotel","kingsway hall"
"London Heathrow Marriott Hotel","<https://www.hotels.com/ho235666/london-heathrow-marriott-hotel-hayes-united-kingdom/>","<https://www.hotels.com/de1410/hotels-near-hyde-park-london-united-kingdom/?pos=HCOM_US&locale=en_US>","hotels.com","hotels.com_569","","","","","hotel","marriott heathrow london"
"Quality Suites","<https://www.hotels.com/ho125347/quality-suites-london-canada/>","<https://www.hotels.com/de1774613/hotels-near-harris-park-london-canada/>","hotels.com","hotels.com_57","","","","","suites","quality"
"ibis London Shepherds Bush \u2013 Hammersmith","<https://www.hotels.com/ho419921/ibis-london-shepherds-bush-hammersmith-london-united-kingdom/>","<https://www.hotels.com/de1410/hotels-near-hyde-park-london-united-kingdom/?pos=HCOM_US&locale=en_US>","hotels.com","hotels.com_570","","","","","","ibis shepherds bush london hammersmith"
"The May Fair","<https://au.hotels.com/ho106180/the-may-fair-london-united-kingdom/>","<https://au.hotels.com/de1632897/accommodation-near-royal-albert-hall-london-united-kingdom/>","hotels.com","hotels.com_571","","","","","","fair may"
"Grenville Hotel","<https://www.hotels.com/ho286147/grenville-hotel-london-united-kingdom/>","<https://www.hotels.com/de549499-qu0/cheap-hotels-london-united-kingdom/>","hotels.com","hotels.com_572","","","","","hotel","grenville"
"Ascot Hyde Park Hotel","<https://www.hotels.com/ho195317/ascot-hyde-park-hotel-london-united-kingdom/>","<https://www.hotels.com/de549499-qu0/cheap-hotels-london-united-kingdom/>","hotels.com","hotels.com_573","","","","","hotel park","hyde ascot"
"ME London","<https://www.hotels.com/ho401722/me-london-london-united-kingdom/>","<https://www.hotels.com/de1632897/hotels-near-royal-albert-hall-london-united-kingdom/?pos=HCOM_US&locale=en_US>","hotels.com","hotels.com_574","","","","","","london"
"New Linden","<https://www.hotels.com/ho163531/new-linden-london-united-kingdom/>","<https://www.hotels.com/de1653372/hotels-near-lambeth-bridge-london-united-kingdom/>","hotels.com","hotels.com_575","","","","","","linden new"
"Ambassadors Bloomsbury","<https://www.hotels.com/ho206451/ambassadors-bloomsbury-london-united-kingdom/>","<https://www.hotels.com/de1653372/hotels-near-lambeth-bridge-london-united-kingdom/>","hotels.com","hotels.com_576","","","","","","bloomsbury ambassadors"
"Park Plaza London Riverbank","<https://ph.hotels.com/ho228199/park-plaza-london-riverbank-london-united-kingdom/>","<https://ph.hotels.com/de549499/hotels-london-united-kingdom/>","hotels.com","hotels.com_577","","","","","plaza park","riverbank london"
"DoubleTree by Hilton London Victoria","<https://ph.hotels.com/ho118948/doubletree-by-hilton-london-victoria-london-united-kingdom/>","<https://ph.hotels.com/de549499/hotels-london-united-kingdom/>","hotels.com","hotels.com_578","","","","","hilton","london victoria doubletree"
"ibis London Greenwich","<https://www.hotels.com/ho179227/ibis-london-greenwich-london-united-kingdom/>","<https://www.hotels.com/de556473/hotels-chislehurst-united-kingdom/?pos=HCOM_US&locale=en_US>","hotels.com","hotels.com_579","","","","","","ibis london greenwich"
"Country Inn & Suites by Carlson London","<https://www.hotels.com/ho248240/country-inn-suites-by-carlson-london-london-canada/>","<https://www.hotels.com/de1774613/hotels-near-harris-park-london-canada/>","hotels.com","hotels.com_58","","","","","suites inn","country carlson london"
"Via Lewisham - Hostel","<https://www.hotels.com/ho576810/via-lewisham-hostel-london-united-kingdom/>","<https://www.hotels.com/de556473/hotels-chislehurst-united-kingdom/?pos=HCOM_US&locale=en_US>","hotels.com","hotels.com_580","","","","","","hostel lewisham via"
"Everglades Hotel","<https://sg.hotels.com/ho172203/everglades-hotel-londonderry-united-kingdom/>","<https://sg.hotels.com/de691995/fahan-ireland-hotel-rooms/>","hotels.com","hotels.com_581","","","","","hotel","everglades"
"Groarty House & Manor B&B","<https://sg.hotels.com/ho274969/groarty-house-manor-b-b-londonderry-united-kingdom/>","<https://sg.hotels.com/de691995/fahan-ireland-hotel-rooms/>","hotels.com","hotels.com_582","","","","","b house","manor groarty"
"Cricklewood Lodge Hotel","<https://www.hotels.com/ho563565/cricklewood-lodge-hotel-london-united-kingdom/>","<https://www.hotels.com/de1653516/hotels-near-wembley-stadium-wembley-united-kingdom/>","hotels.com","hotels.com_583","","","","","hotel lodge","cricklewood"
"Laura Ashley the Manor","<https://www.hotels.com/ho172453/laura-ashley-the-manor-borehamwood-united-kingdom/>","<https://www.hotels.com/de1739582/hotels-near-warner-bros-studio-tour-london-watford-united-kingdom/>","hotels.com","hotels.com_584","","","","","","ashley manor laura"
"Sopwell House","<https://www.hotels.com/ho546249/sopwell-house-st-albans-united-kingdom/>","<https://www.hotels.com/de1739582/hotels-near-warner-bros-studio-tour-london-watford-united-kingdom/>","hotels.com","hotels.com_585","","","","","house","sopwell"
"Rosalee Hotel","<https://www.hotels.com/ho568323/rosalee-hotel-ilford-united-kingdom/>","<https://www.hotels.com/de1726800/hotels-near-king-george-hospital-london-united-kingdom/>","hotels.com","hotels.com_586","","","","","hotel","rosalee"
"Citybest Hotel Limited","<https://www.hotels.com/ho563580/citybest-hotel-limited-ilford-united-kingdom/>","<https://www.hotels.com/de1726800/hotels-near-king-george-hospital-london-united-kingdom/>","hotels.com","hotels.com_587","","","","","hotel","citybest limited"
"Mercure London Heathrow","<https://in.hotels.com/ho137878/mercure-london-heathrow-hayes-united-kingdom/>","<https://in.hotels.com/de550466/hotels-in-cranford-united-kingdom/>","hotels.com","hotels.com_588","","","","","","heathrow london mercure"
"The Excelsior Hotel","<https://www.hotels.com/ho286115/the-excelsior-hotel-london-united-kingdom/>","<https://www.hotels.com/de1731978/hotels-near-london-forest-hill-station-london-united-kingdom/>","hotels.com","hotels.com_589","","","","","hotel","excelsior"
"Days Inn Woodstock","<https://www.hotels.com/ho150565/days-inn-woodstock-woodstock-canada/>","<https://www.hotels.com/de1774613/hotels-near-harris-park-london-canada/>","hotels.com","hotels.com_59","","","","","inn","days woodstock"
"Heat Hotel","<https://www.hotels.com/ho259081/heat-hotel-lake-havasu-city-united-states-of-america/>","<https://www.hotels.com/de1688645/hotels-near-london-bridge-lake-havasu-city-united-states-of-america/>","hotels.com","hotels.com_590","","","","","hotel","heat"
"London Bridge Resort","<https://www.hotels.com/ho207159/london-bridge-resort-lake-havasu-city-united-states-of-america/>","<https://www.hotels.com/de1688645/hotels-near-london-bridge-lake-havasu-city-united-states-of-america/>","hotels.com","hotels.com_591","","","","","resort","london bridge"
"The Nautical Beachfront Resort","<https://www.hotels.com/ho115910/the-nautical-beachfront-resort-lake-havasu-city-united-states-of-america/>","<https://www.hotels.com/de1688645/hotels-near-london-bridge-lake-havasu-city-united-states-of-america/>","hotels.com","hotels.com_592","","","","","resort","nautical beachfront"
"Hampton Inn Lake Havasu City","<https://www.hotels.com/ho149306/hampton-inn-lake-havasu-city-lake-havasu-city-united-states-of-america/>","<https://www.hotels.com/de1688645/hotels-near-london-bridge-lake-havasu-city-united-states-of-america/>","hotels.com","hotels.com_593","","","","","inn city hampton","havasu lake"
"Travelers Inn","<https://www.hotels.com/ho132662/travelers-inn-lake-havasu-city-united-states-of-america/>","<https://www.hotels.com/de1688645/hotels-near-london-bridge-lake-havasu-city-united-states-of-america/>","hotels.com","hotels.com_594","","","","","inn","travelers"
"De Vere Theobalds Estate","<https://www.hotels.com/ho249480/de-vere-theobalds-estate-waltham-cross-united-kingdom/>","<https://www.hotels.com/de1653055/hotels-near-waltham-abbey-church-london-united-kingdom/>","hotels.com","hotels.com_595","","","","","de","vere estate theobalds"
"Royal Chace Hotel","<https://www.hotels.com/ho381294/royal-chace-hotel-enfield-united-kingdom/>","<https://www.hotels.com/de1653055/hotels-near-waltham-abbey-church-london-united-kingdom/>","hotels.com","hotels.com_596","","","","","hotel","chace royal"
"Waltham Abbey Marriott Hotel","<https://www.hotels.com/ho183484/waltham-abbey-marriott-hotel-waltham-abbey-united-kingdom/>","<https://www.hotels.com/de1653055/hotels-near-waltham-abbey-church-london-united-kingdom/>","hotels.com","hotels.com_597","","","","","hotel","waltham abbey marriott"
"Richmond Hill Hotel","<https://www.hotels.com/ho217274/richmond-hill-hotel-richmond-united-kingdom/>","<https://www.hotels.com/de1699563/hotels-near-kew-gardens-underground-station-london-united-kingdom/>","hotels.com","hotels.com_598","","","","","hotel","richmond hill"
"Clarion Collection Hotel Richmond Gate","<https://www.hotels.com/ho326201/clarion-collection-hotel-richmond-gate-richmond-united-kingdom/>","<https://www.hotels.com/de1699563/hotels-near-kew-gardens-underground-station-london-united-kingdom/>","hotels.com","hotels.com_599","","","","","hotel","clarion collection gate richmond"
"Radisson Blu Edwardian New Providence Wharf Hotel","<https://uk.hotels.com/ho257616/radisson-blu-edwardian-new-providence-wharf-hotel-london-united-kingdom/>","<https://uk.hotels.com/de1722595/gotely-bilya-hoxton-square-london-spolucene-korolivstvo/>","hotels.com","hotels.com_6","","","","","hotel","blu edwardian radisson wharf providence new"
"Best Western London Ilford Hotel","<https://www.hotels.com/ho265413/best-western-london-ilford-hotel-ilford-united-kingdom/>","<https://www.hotels.com/de548704/hotels-ilford-united-kingdom/>","hotels.com","hotels.com_60","","","","","best hotel western","ilford london"
"Room 2 by Lamington","<https://www.hotels.com/ho608612/room-2-by-lamington-london-united-kingdom/>","<https://www.hotels.com/de1699563/hotels-near-kew-gardens-underground-station-london-united-kingdom/>","hotels.com","hotels.com_600","","","","","","room lamington"
"Royal Eagle Hotel","<https://au.hotels.com/ho172252/royal-eagle-hotel-london-united-kingdom/>","<https://au.hotels.com/de543878/accommodation-near-heathrow-airport-lhr-london-united-kingdom/>","hotels.com","hotels.com_601","","","","","hotel","royal eagle"
"Safestay London Kensington Holland Park","<https://au.hotels.com/ho557618/safestay-london-kensington-holland-park-london-united-kingdom/>","<https://au.hotels.com/de543878/accommodation-near-heathrow-airport-lhr-london-united-kingdom/>","hotels.com","hotels.com_602","","","","","park","london holland kensington safestay"
"Millennium & Copthorne Hotels at Chelsea Football Club","<https://au.hotels.com/ho153415/millennium-copthorne-hotels-at-chelsea-football-club-london-united-kingdom/>","<https://au.hotels.com/de543878/accommodation-near-heathrow-airport-lhr-london-united-kingdom/>","hotels.com","hotels.com_603","","","","","","hotels millennium football copthorne club chelsea"
"Holiday Inn Express & Suites Woodstock South","<https://www.hotels.com/ho271930/holiday-inn-express-suites-woodstock-south-woodstock-canada/>","<https://www.hotels.com/de1745569/hotels-near-museum-london-london-canada/>","hotels.com","hotels.com_604","","","","","inn express south suites holiday","woodstock"
"hotelF1 Vesoul","<https://www.hotels.com/ho672785/hotelf1-vesoul-london-canada/>","<https://www.hotels.com/de1745569/hotels-near-museum-london-london-canada/>","hotels.com","hotels.com_605","","","","","","vesoul"
"Mercure London Bridge","<https://www.hotels.com/ho184441/mercure-london-bridge-london-united-kingdom/>","<https://www.hotels.com/de549499/hotels-london-united-kingdom/>","hotels.com","hotels.com_606","","","","","","london mercure bridge"
"The Fairway Hotel","<https://www.hotels.com/ho285922/the-fairway-hotel-london-united-kingdom/>","<https://www.hotels.com/de549499/hotels-london-united-kingdom/>","hotels.com","hotels.com_607","","","","","hotel","fairway"
"Rambutan Resort - Siem Reap","<https://www.hotels.com/ho406287/rambutan-resort-siem-reap-london-united-kingdom/>","<https://www.hotels.com/de1732059/hotels-near-london-sydenham-hill-station-london-united-kingdom/>","hotels.com","hotels.com_608","","","","","resort","siem reap rambutan"
"So King's Cross Hotel","<https://www.hotels.com/ho463545/so-king-s-cross-hotel-london-united-kingdom/>","<https://www.hotels.com/de1732059/hotels-near-london-sydenham-hill-station-london-united-kingdom/>","hotels.com","hotels.com_609","","","","","hotel","cross king"
"Prince Regent Hotel Excel London","<https://www.hotels.com/ho399667/prince-regent-hotel-excel-london-london-united-kingdom/>","<https://www.hotels.com/de548704/hotels-ilford-united-kingdom/>","hotels.com","hotels.com_61","","","","","hotel","london excel regent prince"
"De Vere Devonport House","<https://www.hotels.com/ho218570/de-vere-devonport-house-london-united-kingdom/>","<https://www.hotels.com/de1732059/hotels-near-london-sydenham-hill-station-london-united-kingdom/>","hotels.com","hotels.com_610","","","","","house de","vere devonport"
"Georgian House Hotel","<https://za.hotels.com/ho286134/georgian-house-hotel-london-united-kingdom/>","<https://za.hotels.com/de1696052/hotels-near-wandsworth-london-united-kingdom/>","hotels.com","hotels.com_611","","","","","hotel house","georgian"
"Sandman Signature London Gatwick Hotel","<https://www.hotels.com/ho139106/sandman-signature-london-gatwick-hotel-crawley-united-kingdom/>","<https://www.hotels.com/de1707797/hotels-near-copthorne-gatwick-united-kingdom/>","hotels.com","hotels.com_612","","","","","hotel","gatwick sandman london signature"
"citizenM Tower of London","<https://www.hotels.com/ho579364/citizenm-tower-of-london-london-united-kingdom/>","<https://www.hotels.com/de1653381/london-dungeon-hotels-london-united-kingdom/>","hotels.com","hotels.com_613","","","","","","citizenm london tower"
"Holiday Inn Express London - Golders Green (A406)","<https://www.hotels.com/ho264709/holiday-inn-express-london-golders-green-a406-north-london-united-kingdom/>","<https://www.hotels.com/de1700266/hotels-near-sudbury-town-underground-station-london-united-kingdom/>","hotels.com","hotels.com_614","","","","","inn express holiday","golders green london"
"The London EDITION","<https://www.hotels.com/ho129344/the-london-edition-london-united-kingdom/>","<https://www.hotels.com/de1699503/hotels-near-tottenham-court-road-station-london-united-kingdom/?pos=HCOM_US&locale=en_US>","hotels.com","hotels.com_615","","","","","","edition london"
"Amba Hotel Charing Cross","<https://www.hotels.com/ho225288/amba-hotel-charing-cross-london-united-kingdom/>","<https://www.hotels.com/de1699503/hotels-near-tottenham-court-road-station-london-united-kingdom/?pos=HCOM_US&locale=en_US>","hotels.com","hotels.com_616","","","","","hotel","cross amba charing"
"Alhambra Hotel","<https://www.hotels.com/ho315467/alhambra-hotel-london-united-kingdom/>","<https://www.hotels.com/de549499/united-kingdom/london-hotels/?rffrid=hcom.vcomredirect&pos=HCOM_US&locale=en_US&ref=2018137>","hotels.com","hotels.com_617","","","","","hotel","alhambra"
"Elmwood Hotel","<https://www.hotels.com/ho335132/elmwood-hotel-london-united-kingdom/>","<https://www.hotels.com/de549499/united-kingdom/london-hotels/?rffrid=hcom.vcomredirect&pos=HCOM_US&locale=en_US&ref=2018137>","hotels.com","hotels.com_618","","","","","hotel","elmwood"
"Marylebone Apartments","<https://www.hotels.com/ho553793/marylebone-apartments-london-united-kingdom/>","<https://www.hotels.com/de549499/united-kingdom/london-hotels/?rffrid=hcom.vcomredirect&pos=HCOM_US&locale=en_US&ref=2018137>","hotels.com","hotels.com_619","","","","","apartments","marylebone"
"Velas Condos 2","<https://ie.hotels.com/ho624405/velas-condos-2-little-london-jamaica/>","<https://ie.hotels.com/de1639903/booking-hotels-in-savanna-la-mar-jamaica/>","hotels.com","hotels.com_62","","","","","","velas condos"
"The Melville Hotel","<https://www.hotels.com/ho451425/the-melville-hotel-london-united-kingdom/>","<https://www.hotels.com/de549499/united-kingdom/london-hotels/?rffrid=hcom.vcomredirect&pos=HCOM_US&locale=en_US&ref=2018137>","hotels.com","hotels.com_620","","","","","hotel","melville"
"Holiday Inn Express London Greenwich","<https://www.hotels.com/ho169398/holiday-inn-express-london-greenwich-london-united-kingdom/>","<https://www.hotels.com/de1653373/hotels-near-lambeth-palace-london-united-kingdom/>","hotels.com","hotels.com_621","","","","","inn express holiday","london greenwich"
"Artist Residence London","<https://www.hotels.com/ho529445/artist-residence-london-london-united-kingdom/>","<https://www.hotels.com/de1653373/hotels-near-lambeth-palace-london-united-kingdom/>","hotels.com","hotels.com_622","","","","","residence","london artist"
"ABC Hyde Park Hotel","<https://www.hotels.com/ho330391/abc-hyde-park-hotel-london-united-kingdom/>","<https://www.hotels.com/de1702052/hotels-near-the-o2-london-united-kingdom/>","hotels.com","hotels.com_623","","","","","hotel park","hyde abc"
"ibis London City - Shoreditch","<https://www.hotels.com/ho228993/ibis-london-city-shoreditch-london-united-kingdom/>","<https://www.hotels.com/de1702052/hotels-near-the-o2-london-united-kingdom/>","hotels.com","hotels.com_624","","","","","city","ibis shoreditch london"
"The Apartments by The Sloane Club","<https://www.hotels.com/ho561152/the-apartments-by-the-sloane-club-london-united-kingdom/>","<https://www.hotels.com/de1702052/hotels-near-the-o2-london-united-kingdom/>","hotels.com","hotels.com_625","","","","","apartments","sloane club"
"Phoenix Hostel","<https://www.hotels.com/ho559303/phoenix-hostel-london-united-kingdom/>","<https://www.hotels.com/de1702052/hotels-near-the-o2-london-united-kingdom/>","hotels.com","hotels.com_626","","","","","","hostel phoenix"
"The Whitechapel","<https://www.hotels.com/ho559024/the-whitechapel-london-united-kingdom/>","<https://www.hotels.com/de1710436/hotels-near-london-clapham-junction-station-london-united-kingdom/>","hotels.com","hotels.com_627","","","","","","whitechapel"
"Brunel Hotel","<https://www.hotels.com/ho284705/brunel-hotel-london-united-kingdom/>","<https://www.hotels.com/de1710436/hotels-near-london-clapham-junction-station-london-united-kingdom/>","hotels.com","hotels.com_628","","","","","hotel","brunel"
"Point A Hotel London Liverpool Street","<https://www.hotels.com/ho406460/point-a-hotel-london-liverpool-street-london-united-kingdom/>","<https://www.hotels.com/de549499/hotels-london-united-kingdom/?pos=HCOM_US&locale=en_US>","hotels.com","hotels.com_629","","","","","hotel","point liverpool london street"
"Best Western Plus White Horse Hotel","<https://www.hotels.com/ho530467/best-western-plus-white-horse-hotel-londonderry-united-kingdom/>","<https://www.hotels.com/de549625/hotels-limavady-united-kingdom/>","hotels.com","hotels.com_63","","","","","best hotel western","plus white horse"
"The Laslett Hotel","<https://www.hotels.com/ho533268/the-laslett-hotel-london-united-kingdom/>","<https://www.hotels.com/de549499/hotels-london-united-kingdom/?pos=HCOM_US&locale=en_US>","hotels.com","hotels.com_630","","","","","hotel","laslett"
"Portobello House Hotel","<https://www.hotels.com/ho395799/portobello-house-hotel-london-united-kingdom/>","<https://www.hotels.com/de1699408/hotels-near-kenton-station-london-united-kingdom/>","hotels.com","hotels.com_631","","","","","hotel house","portobello"
"Holiday Inn London - West","<https://www.hotels.com/ho220136/holiday-inn-london-west-london-united-kingdom/>","<https://www.hotels.com/de1699408/hotels-near-kenton-station-london-united-kingdom/>","hotels.com","hotels.com_632","","","","","inn west holiday","london"
