"hotel_name","hotel_url","source","source_reduced","uri","postalcode","streetaddress","addresscountry","addresslocality","frequent_part_hotel_name","infrequent_part_hotel_name"
"Clarion Collection Hotel Basti","<http://www.touristlink.com/norway/clarion-collection-hotel-basti/overview.html>","<http://www.touristlink.com/norway/clarion-collection-hotel-basti/overview.html>","www.touristlink.com","touristlink.com_2328","0152","Skiappergata 7","Norway","Oslo Cno","hotel","clarion collection basti"
"Disneyland Hotel","<http://www.touristlink.com/france/marne-la-vallee/cat/hotels.html>","<http://www.touristlink.com/france/arc-de-triomphe/cat/hotels.html>","www.touristlink.com","touristlink.com_2329","77777","Disneyland Resort Paris, BP 112","France","Marne-la-Vallee","hotel","disneyland"
"Hotel Orange City","<http://www.touristlink.com/india/nagaur-rj/cat/hotels.html>","<http://www.touristlink.com/india/ram-dham-nagpur/cat/hotels.html>","www.touristlink.com","touristlink.com_233","440012","Mahajan Towers, Mahajan Market,Sitabuldi","India","Nagaur","hotel city","orange"
"Sevara 1","<http://www.touristlink.com/uzbekistan/samarkand/cat/hotels.html>","<http://www.touristlink.com/uzbekistan/zaamin-national-park/cat/hotels.html>","www.touristlink.com","touristlink.com_2330","681 00@zh-cn","Shokirbekova 7","Uzbekistan","Samarkand","","sevara"
"Howard Johnson Hotel Ramallo","<http://www.touristlink.com/argentina/ramallo/cat/hotels.html>","<http://www.touristlink.com/argentina/national-flag-memorial/cat/hotels.html>","www.touristlink.com","touristlink.com_2331","2915","1055 San Lorenzo","Argentina","Ramallo","hotel","howard ramallo johnson"
"Howard Johnson Plaza Hotel May","<http://www.touristlink.com/argentina/entre-rios/cat/hotels.html>","<http://www.touristlink.com/argentina/national-flag-memorial/cat/hotels.html>","www.touristlink.com","touristlink.com_2332","3100","Etchevehere Y Miranda","Argentina","Mayorazgo","plaza hotel","howard johnson may"
"Comfort Inn Emporia","<http://www.touristlink.com/united-states/comfort-inn-emporia/overview.html>","<http://www.touristlink.com/united-states/comfort-inn-emporia/overview.html>","www.touristlink.com","touristlink.com_2333","66801","2836 W 18th Ave","United States","Emporia","comfort inn","emporia"
"Hilton Alger","<http://www.touristlink.com/algeria/algiers/cat/hotels.html>","<http://www.touristlink.com/algeria/cat/hotels.html>","www.touristlink.com","touristlink.com_2334","16000","Pins Maritimes El Mohammadia","Algeria","Algiers","hilton","alger"
"Ibis Alger Aeroport","<http://www.touristlink.com/algeria/bab-ezzouar/cat/hotels.html>","<http://www.touristlink.com/algeria/cat/hotels.html>","www.touristlink.com","touristlink.com_2335","16000","Route De L Universite","Algeria","Bab Ezzouar","","aeroport ibis alger"
"Sheraton Oran Hotel And Towers","<http://www.touristlink.com/algeria/oran/cat/hotels.html>","<http://www.touristlink.com/algeria/cat/hotels.html>","www.touristlink.com","touristlink.com_2336","99999","Route Des Falaises Avenue Cana","Algeria","Oran","hotel","oran towers sheraton"
"Pan Pacific Yokohama","<http://www.touristlink.com/japan/yokohama/cat/hotels.html>","<http://www.touristlink.com/japan/cat/hotels.html>","www.touristlink.com","touristlink.com_2337","220 8543","2 3 7 Minato Mirai Nishi Ku","Japan","Yokohama","","pacific pan yokohama"
"Sheraton Sapporo Hotel","<http://www.touristlink.com/japan/sapporo/cat/hotels.html>","<http://www.touristlink.com/japan/cat/hotels.html>","www.touristlink.com","touristlink.com_2338","0040052","Atsubetsuchuo 2jo 5 Chome Ats","Japan","Sapporo","hotel","sapporo sheraton"
"Kansai Apt Washington Hotel","<http://www.touristlink.com/japan/izumisano/cat/hotels.html>","<http://www.touristlink.com/japan/cat/hotels.html>","www.touristlink.com","touristlink.com_2339","598-8522","1 7 Rinku Orai Kita","Japan","Izumisano","hotel","kansai apt washington"
"Old Mill Inn And Spa","<http://www.touristlink.com/canada/toronto/cat/hotels.html>","<http://www.touristlink.com/canada/park-lawn-cemetery/cat/hotels.html>","www.touristlink.com","touristlink.com_234","M8X 1G5","21 Old Mill Road","Canada","Toronto","spa inn","old mill"
"Ootaki Hotel","<http://www.touristlink.com/japan/kurashiki/cat/hotels.html>","<http://www.touristlink.com/japan/cat/hotels.html>","www.touristlink.com","touristlink.com_2340","259 0314","750 1 Miyakami Yugawara","Japan","Kanagawa","hotel","ootaki"
"Safi Landmark","<http://www.touristlink.com/afghanistan/kabul/cat/hotels.html>","<http://www.touristlink.com/afghanistan/cat/hotels.html>","www.touristlink.com","touristlink.com_2341","00000","Shahre Nao","Afghanistan","Kabul","","safi landmark"
"Palma Royale","<http://www.touristlink.com/panama/bocas-del-toro/cat/hotels.html>","<http://www.touristlink.com/panama/cat/hotels.html>","www.touristlink.com","touristlink.com_2342","PROVINCE","A Lado De Super Gourmet Provin","Panama","Bocas Del Toro","","royale palma"
"The Executive Hotel El Hotel E","<http://www.touristlink.com/panama/panama-city/cat/hotels.html>","<http://www.touristlink.com/panama/cat/hotels.html>","www.touristlink.com","touristlink.com_2343","ZONE 5","Aquilino De La Guardia Calle","Panama","Panama City","hotel","e el executive"
"Anton Valley Hotel","<http://www.touristlink.com/panama/el-valle-de-anton/cat/hotels.html>","<http://www.touristlink.com/panama/cat/hotels.html>","www.touristlink.com","touristlink.com_2344","0819-01485","Avendia Principal","Panama","El Valle de Anton","hotel","anton valley"
"Eco Inn Avila Panama","<http://www.touristlink.com/panama/cat/hotels.html>","<http://www.touristlink.com/panama/cat/hotels.html>","www.touristlink.com","touristlink.com_2345","0823-02273","AVENIDA PERU ENTRE CALLE, 36 Y 37, CALEDONIA","Panama","PANAMA","inn","eco avila panama"
"Van Der Valk Landhotel Spornitz","<http://www.touristlink.com/germany/schwerin/cat/hotels.html>","<http://www.touristlink.com/germany/rederangsee/cat/hotels.html>","www.touristlink.com","touristlink.com_2346","19372","An der B191","Germany","Spornitz","","der van spornitz valk landhotel"
"Ringhotel Am See Sommerfeld","<http://www.touristlink.com/germany/brandenburg/cat/hotels.html>","<http://www.touristlink.com/germany/rederangsee/cat/hotels.html>","www.touristlink.com","touristlink.com_2347","16766","Beetzer Strasse 1a","Germany","Sommerfeld","","ringhotel sommerfeld see"
"Best Western Berkeley Springs","<http://www.touristlink.com/united-states/berkeley-springs/cat/hotels.html>","<http://www.touristlink.com/united-states/antietam-creek/cat/hotels.html>","www.touristlink.com","touristlink.com_2348","25411","1776 Valley Road","United States","Berkeley Springs","best western","springs berkeley"
"Best Western Westminster","<http://www.touristlink.com/united-states/westminster/cat/hotels.html>","<http://www.touristlink.com/united-states/antietam-creek/cat/hotels.html>","www.touristlink.com","touristlink.com_2349","21158","451 Wmc Drive Carroll","United States","Westminster","best western","westminster"
"Stay Inn Airport South","<http://www.touristlink.com/canada/etobicoke/cat/hotels.html>","<http://www.touristlink.com/canada/park-lawn-cemetery/cat/hotels.html>","www.touristlink.com","touristlink.com_235","M8W 2W1","560 Evans Avenue","Canada","Etobicoke","south airport inn","stay"
"Days Inn Westminster","<http://www.touristlink.com/united-states/colorado-westminster/cat/hotels.html>","<http://www.touristlink.com/united-states/antietam-creek/cat/hotels.html>","www.touristlink.com","touristlink.com_2350","21157","25 S Cranberry Road","United States","Westminster","inn","days westminster"
"Best Western Plaza Inn","<http://www.touristlink.com/united-states/pennsylvania-breezewood/cat/hotels.html>","<http://www.touristlink.com/united-states/antietam-creek/cat/hotels.html>","www.touristlink.com","touristlink.com_2351","15533","16407 Lincoln Highway","United States","Breezewood","best inn plaza western",""
"Campanile Nancy Laxou","<http://www.touristlink.com/france/maxeville/cat/hotels.html>","<http://www.touristlink.com/france/maxeville/cat/hotels.html>","www.touristlink.com","touristlink.com_2352","54320","Site Techno Parc Saint Jacques","France","Maxeville","","laxou nancy campanile"
"Panamericana Hotel Quintero","<http://www.touristlink.com/chile/quintero/cat/hotels.html>","<http://www.touristlink.com/chile/villa-alemana/cat/hotels.html>","www.touristlink.com","touristlink.com_2353","2490124","Luis Acevedo 1736","Chile","Quintero","hotel","panamericana quintero"
"Zero Hotel","<http://www.touristlink.com/chile/valparaiso-city/cat/hotels.html>","<http://www.touristlink.com/chile/villa-alemana/cat/hotels.html>","www.touristlink.com","touristlink.com_2354","00000","Lautaro Rosas 343","Chile","Valparaiso","hotel","zero"
"Tamani Hotel Marina","<http://www.touristlink.com/united-arab-emirates/dubai-marina/cat/hotels.html>","<http://www.touristlink.com/united-arab-emirates/dubai/cat/hotels.html>","www.touristlink.com","touristlink.com_2355","215855","Dubai Marina","United Arab Emirates","Dubai","hotel","marina tamani"
"Hotel Nikko Tianjin","<http://www.touristlink.com/china/tianjin/cat/hotels.html>","<http://www.touristlink.com/china/tianjin/cat/accommodations.html>","www.touristlink.com","touristlink.com_2356","300051","No 189 Nanjing Road","China","Tianjin","hotel","tianjin nikko"
"Domaine Du Normandoux","<http://www.touristlink.com/france/domaine-du-normandoux-terce/overview.html>","<http://www.touristlink.com/france/domaine-du-normandoux-terce/overview.html>","www.touristlink.com","touristlink.com_2357","86800","Rue Des Sapins","France","Terce","","normandoux domaine du"
"Hotel The Old Inn","<http://www.touristlink.com/czech-republic/cesky-krumlov/cat/hotels.html>","<http://www.touristlink.com/czech-republic/kaplice/cat/accommodations.html>","www.touristlink.com","touristlink.com_2358","38101","12 Namesti Svornosti","Czech Republic","Cesky Krumlov","hotel inn","old"
"Hotel Filip","<http://www.touristlink.com/czech-republic/frymburk/cat/hotels.html>","<http://www.touristlink.com/czech-republic/kaplice/cat/accommodations.html>","www.touristlink.com","touristlink.com_2359","382 78","Slupecna 16","Czech Republic","Lipno nad Vltavou","hotel","filip"
"Mississauga Gate Inn","<http://www.touristlink.com/canada/mississauga/cat/hotels.html>","<http://www.touristlink.com/canada/park-lawn-cemetery/cat/hotels.html>","www.touristlink.com","touristlink.com_236","L4X-1L9","1938 Dundas Street East","Canada","Mississauga","inn","mississauga gate"
"Hotel Zlata Hvezda Trebon","<http://www.touristlink.com/czech-republic/trebon/cat/hotels.html>","<http://www.touristlink.com/czech-republic/kaplice/cat/accommodations.html>","www.touristlink.com","touristlink.com_2360","379 01","Masarykovo Namesti 107","Czech Republic","Trebon","hotel","hvezda zlata trebon"
"Waling Waling Beach Hotel","<http://www.touristlink.com/philippines/boracay/cat/hotels.html>","<http://www.touristlink.com/philippines/cat/hotels.html>","www.touristlink.com","touristlink.com_2361","0000","Barangay Balabag Island","Philippines","Boracay","hotel beach","waling"
"Microtel Manila Mall Of Asia","<http://www.touristlink.com/philippines/pasay-city/cat/hotels.html>","<http://www.touristlink.com/philippines/cat/hotels.html>","www.touristlink.com","touristlink.com_2362","1308","Coralway Ave Cor Seaside Blvd","Philippines","Pasay City","","mall manila microtel asia"
"Ritz-carlton A Four Seasons Ht","<http://www.touristlink.com/united-states/ritz-carlton-a-four-seasons-ht/overview.html>","<http://www.touristlink.com/united-states/ritz-carlton-a-four-seasons-ht/overview.html>","www.touristlink.com","touristlink.com_2363","60611-2308","160 E Pearson St","United States","Chicago","","seasons four carlton ht ritz"
"Legends","<http://www.touristlink.com/mauritius/grand-gaube/cat/hotels.html>","<http://www.touristlink.com/mauritius/cat/resorts.html>","www.touristlink.com","touristlink.com_2364","227756","Pointe Rejane","Mauritius","Grand Gaube","","legends"
"La Pirogue","<http://www.touristlink.com/mauritius/port-louis/cat/hotels.html>","<http://www.touristlink.com/mauritius/cat/resorts.html>","www.touristlink.com","touristlink.com_2365","25589","Wolmar","Mauritius","Flic Flac","la","pirogue"
"Ocean Villas","<http://www.touristlink.com/mauritius/grand-baie/cat/hotels.html>","<http://www.touristlink.com/mauritius/cat/resorts.html>","www.touristlink.com","touristlink.com_2366","0000","Royal Road 23","Mauritius","Grand Baie","","villas ocean"
"Restaurante Atalaya","<http://www.touristlink.com/spain/niebla/cat/hotels.html>","<http://www.touristlink.com/spain/real-maestranza-bullring-and-museum/cat/hotels.html>","www.touristlink.com","touristlink.com_2367","21660","Avd La Esquila 13","Spain","Minas De Riotinto","","atalaya restaurante"
"Roulette Matalascanas 4*","<http://www.touristlink.com/spain/matalascanas/cat/hotels.html>","<http://www.touristlink.com/spain/real-maestranza-bullring-and-museum/cat/hotels.html>","www.touristlink.com","touristlink.com_2368","41450","Matalascanas S/n","Spain","Matalascanas","","matalascanas roulette"
"Macdonald Tickled Trout Hotel","<http://www.touristlink.com/england/clayton-le-woods/cat/hotels.html>","<http://www.touristlink.com/england/ingleborough-cave/cat/hotels.html>","www.touristlink.com","touristlink.com_2369","PR5 0UJ","Preston New Road","England","Preston Lancashire England","hotel","trout tickled macdonald"
"Hotel Savoia E Jolanda","<http://www.touristlink.com/italy/venice/cat/hotels.html>","<http://www.touristlink.com/italy/st-marks-campanile/cat/hotels.html>","www.touristlink.com","touristlink.com_237","30122","Castello 4187 Castello San Za","Italy","Venezia","hotel","savoia e jolanda"
"Ramada Bradford Bingley","<http://www.touristlink.com/england/saltaire/cat/hotels.html>","<http://www.touristlink.com/england/ingleborough-cave/cat/hotels.html>","www.touristlink.com","touristlink.com_2370","BD161TU","Bradford Road West Yorkshire","England","Bradford England","","bradford bingley ramada"
"Dubrovnik Hotel Bradford","<http://www.touristlink.com/england/bradford/cat/hotels.html>","<http://www.touristlink.com/england/ingleborough-cave/cat/hotels.html>","www.touristlink.com","touristlink.com_2371","BD1 4HU","3 Oak Avenue","England","Bradford","hotel","bradford dubrovnik"
"Savoy Hotel","<http://www.touristlink.com/england/poulton-le-fylde/cat/hotels.html>","<http://www.touristlink.com/england/ingleborough-cave/cat/hotels.html>","www.touristlink.com","touristlink.com_2372","FY2 9SJ","Queens Promenade","England","Blackpool England","hotel","savoy"
"Talbot Hotel","<http://www.touristlink.com/ireland/carlow/cat/hotels.html>","<http://www.touristlink.com/ireland/national-museum-of-ireland/cat/hotels.html?page=10&limit=10>","www.touristlink.com","touristlink.com_2373","IE","Portlaoise Road Carlow Ireland","Ireland","Carlow","hotel","talbot"
"Bloomfield House","<http://www.touristlink.com/ireland/mullingar/cat/hotels.html>","<http://www.touristlink.com/ireland/national-museum-of-ireland/cat/hotels.html?page=10&limit=10>","www.touristlink.com","touristlink.com_2374","XXXX","1 Tullamore Road","Ireland","Mullingar County Westmeath","house","bloomfield"
"Calypso Hotel","<http://www.touristlink.com/malta/marsalforn/cat/hotels.html>","<http://www.touristlink.com/malta/ta-cenc/cat/hotels.html>","www.touristlink.com","touristlink.com_2375","57-350","Marsalforn Bay","Malta","Marsalforn","hotel","calypso"
"Alice Springs Airport Motel","<http://www.touristlink.com/australia/alice-springs-airport-motel/overview.html>","<http://www.touristlink.com/australia/alice-springs-airport-motel/overview.html>","www.touristlink.com","touristlink.com_2376","0870","115 Gap Road","Australia","Alice Springs","airport motel","alice springs"
"Aparthotel Portosol","<http://www.touristlink.com/spain/aparthotel-portosol/overview.html>","<http://www.touristlink.com/spain/aparthotel-portosol/overview.html>","www.touristlink.com","touristlink.com_2377","07680","Carratera Cuevas s/n","Spain","Porto Cristo","","portosol aparthotel"
"Tajty Hotel","<http://www.touristlink.com/poland/gizycko/cat/hotels.html>","<http://www.touristlink.com/poland/modern-art-days/cat/hotels.html>","www.touristlink.com","touristlink.com_2378","11-500","Przemyslowa 17","Poland","Gizycko","hotel","tajty"
"Hotel Castle Ryn","<http://www.touristlink.com/poland/warminsko-mazurskie/cat/hotels.html>","<http://www.touristlink.com/poland/modern-art-days/cat/hotels.html>","www.touristlink.com","touristlink.com_2379","11520","Plac Wolnosci 2","Poland","Ryn","hotel","ryn castle"
"Lake Yellowstone Hotel and Cabins","<http://www.touristlink.com/united-states/yellowstone-national-park/cat/hotels.html>","<http://www.touristlink.com/united-states/excelsior-geyser-yellowstone/cat/hotels.html>","www.touristlink.com","touristlink.com_238","82190","Yellowstone National Park Lodges, P.o. Box 165","United States","Yellowstone National Park","hotel","yellowstone cabins lake"
"Corona Del Mar Hotel And Apart","<http://www.touristlink.com/belize/san-pedro/cat/hotels.html>","<http://www.touristlink.com/belize/cat/hotels.html>","www.touristlink.com","touristlink.com_2380","00000","37 Coconut Drive","Belize","San Pedro","del hotel","corona apart mar"
"Beautiful","<http://www.touristlink.com/vietnam/vung-tau/cat/hotels.html>","<http://www.touristlink.com/vietnam/mac-dinh-chi-cemetery/cat/hotels.html>","www.touristlink.com","touristlink.com_2381","956841","57 59 Thuy Van St Ward 2","Vietnam","Vung Tau","","beautiful"
"Rodeway Inn Caineville","<http://www.touristlink.com/united-states/utah/cat/hotels.html>","<http://www.touristlink.com/united-states/torrey/cat/hotels.html>","www.touristlink.com","touristlink.com_2382","84775","25 E Sr 24","United States","Caineville","inn","rodeway caineville"
"Bengal Inn","<http://www.touristlink.com/bangladesh/gulshan/cat/hotels.html>","<http://www.touristlink.com/bangladesh/chittagong-division-comilla/cat/hotels.html>","www.touristlink.com","touristlink.com_2383","1212","House 07, Road 16, Gulshan","Bangladesh","Gulshan","inn","bengal"
"Super 8 Kimball","<http://www.touristlink.com/united-states/nebraska-kimball/cat/hotels.html>","<http://www.touristlink.com/united-states/buryanek-recreation-area/cat/hotels.html>","www.touristlink.com","touristlink.com_2384","57355","Interstate 90 Exit 284","United States","Kimball","super","kimball"
"Americinn Chamberlain","<http://www.touristlink.com/united-states/chamberlain/cat/hotels.html>","<http://www.touristlink.com/united-states/buryanek-recreation-area/cat/hotels.html>","www.touristlink.com","touristlink.com_2385","57325","1981 East King Street","United States","Chamberlain","","americinn chamberlain"
"Best Western Buffalo Ridge Inn","<http://www.touristlink.com/united-states/custer/cat/hotels.html>","<http://www.touristlink.com/united-states/buryanek-recreation-area/cat/hotels.html>","www.touristlink.com","touristlink.com_2386","57730","310 W Mt Rushmore Road","United States","Custer","best inn western","buffalo ridge"
"Oasis Inn","<http://www.touristlink.com/united-states/oacoma/cat/hotels.html>","<http://www.touristlink.com/united-states/buryanek-recreation-area/cat/hotels.html>","www.touristlink.com","touristlink.com_2387","57365","1100 E Hwy 16","United States","Oacoma","inn","oasis"
"Hotel Maurya","<http://www.touristlink.com/india/patna/cat/hotels.html>","<http://www.touristlink.com/india/ashokan-pillar-at-vaishali/cat/hotels.html>","www.touristlink.com","touristlink.com_2388","800 001","South Gandhi Maidan,","India","Patna","hotel","maurya"
"Amrapali Hotel","<http://www.touristlink.com/india/bihar-sharif/cat/hotels.html>","<http://www.touristlink.com/india/ashokan-pillar-at-vaishali/cat/hotels.html>","www.touristlink.com","touristlink.com_2389","803101","Pulpar Chowk","India","Bihar Sharif","hotel","amrapali"
"Yellowstone Park Hotel","<http://www.touristlink.com/united-states/montana-west-yellowstone/cat/hotels.html>","<http://www.touristlink.com/united-states/excelsior-geyser-yellowstone/cat/hotels.html>","www.touristlink.com","touristlink.com_239","59758","201 Grizzly Ave","United States","West Yellowstone","hotel park","yellowstone"
"Indo Hokke Hotel","<http://www.touristlink.com/india/rajgir/cat/hotels.html>","<http://www.touristlink.com/india/ashokan-pillar-at-vaishali/cat/hotels.html>","www.touristlink.com","touristlink.com_2390","803 116","Near Verayatan PO-Rajgir,Dist-Nalanda","India","Rajgir","hotel","indo hokke"
"Hotel Siddhartha International","<http://www.touristlink.com/india/gaya/cat/hotels.html>","<http://www.touristlink.com/india/ashokan-pillar-at-vaishali/cat/hotels.html>","www.touristlink.com","touristlink.com_2391","803 116","Station Road","India","Gaya","hotel international","siddhartha"
"Hotel Sujata","<http://www.touristlink.com/india/bodh-gaya/cat/hotels.html>","<http://www.touristlink.com/india/ashokan-pillar-at-vaishali/cat/hotels.html>","www.touristlink.com","touristlink.com_2392","824231","Station Road","India","Bodh Gaya","hotel","sujata"
"Chiminda International","<http://www.touristlink.com/india/pelling-sikkim/cat/hotels.html>","<http://www.touristlink.com/india/chowrasta-mall/cat/hotels.html>","www.touristlink.com","touristlink.com_2393","737113","Middle pelling West Sikkim","India","Pelling","international","chiminda"
"Virginia House Inn M-star Hote","<http://www.touristlink.com/united-states/south-carolina-marion/cat/hotels.html>","<http://www.touristlink.com/united-states/glade-spring/cat/hotels.html>","www.touristlink.com","touristlink.com_2394","24354","1419 North Main Street","United States","Marion","house inn","virginia hote star"
"Magnuson Hotel Marion","<http://www.touristlink.com/united-states/illinois-marion/cat/hotels.html>","<http://www.touristlink.com/united-states/glade-spring/cat/hotels.html>","www.touristlink.com","touristlink.com_2395","24354","1424 N Main Street","United States","Marion","hotel","marion magnuson"
"Comfort Inn Abingdon","<http://www.touristlink.com/united-states/abingdon/cat/hotels.html>","<http://www.touristlink.com/united-states/glade-spring/cat/hotels.html>","www.touristlink.com","touristlink.com_2396","24210","170 Jonesboro Rd","United States","Abingdon","comfort inn","abingdon"
"Super 8 Abingdon Va","<http://www.touristlink.com/united-states/virginia-abingdon/cat/hotels.html>","<http://www.touristlink.com/united-states/glade-spring/cat/hotels.html>","www.touristlink.com","touristlink.com_2397","24210","298 Town Centre Dr","United States","Abingdon","super","abingdon va"
"Best Western Airport 85 Motel","<http://www.touristlink.com/australia/ascot/cat/hotels.html>","<http://www.touristlink.com/australia/hornibrook-bridge/cat/hotels.html>","www.touristlink.com","touristlink.com_2398","4007","40 Lamington Avenue","Australia","Ascot","best airport motel western",""
"Comfort Inn Airport Admiralty","<http://www.touristlink.com/australia/queensland-hamilton/cat/hotels.html>","<http://www.touristlink.com/australia/hornibrook-bridge/cat/hotels.html>","www.touristlink.com","touristlink.com_2399","4007","95 Nudgee Road","Australia","Hamilton","airport comfort inn","admiralty"
"Holiday Express and Suites Longmont","<http://www.touristlink.com/united-states/longmont/cat/hotels.html>","<http://www.touristlink.com/united-states/riverview-rv-park-and-campground/cat/hotels.html>","www.touristlink.com","touristlink.com_24","80503","1355 Dry Creek Drive","United States","Longmont","express suites holiday","longmont"
"Maritim Titiseehotel","<http://www.touristlink.com/germany/freiburg/cat/hotels.html>","<http://www.touristlink.com/germany/freiburg/cat/accommodations.html>","www.touristlink.com","touristlink.com_240","79822","Seestrasse 16","Germany","Titisee Neustadt","","maritim titiseehotel"
"Quality Inn Apt Heritage","<http://www.touristlink.com/australia/hamilton/cat/hotels.html>","<http://www.touristlink.com/australia/hornibrook-bridge/cat/hotels.html>","www.touristlink.com","touristlink.com_2400","4007","620 Kingsford-smith Drive","Australia","Hamilton","inn","heritage quality apt"
"Sleep Inn Beaver","<http://www.touristlink.com/united-states/beaver/cat/hotels.html>","<http://www.touristlink.com/united-states/yukon-koyukuk-county/cat/hotels.html>","www.touristlink.com","touristlink.com_2401","25813","1124 Airport Rd","United States","Beaver","inn","beaver sleep"
"Best Value Inn - Grayling","<http://www.touristlink.com/united-states/grayling/cat/hotels.html>","<http://www.touristlink.com/united-states/yukon-koyukuk-county/cat/hotels.html>","www.touristlink.com","touristlink.com_2402","49738","2307 I 75 South Business Loop","United States","Grayling","best inn","value grayling"
"The Moore Hotel","<http://www.touristlink.com/united-states/the-moore-hotel/overview.html>","<http://www.touristlink.com/united-states/the-moore-hotel/overview.html>","www.touristlink.com","touristlink.com_2403","98101","1926 2nd Ave","United States","Seattle","hotel","moore"
"Nanjing Vogue Boutique Motel","<http://www.touristlink.com/china/nanjing/cat/hotels.html>","<http://www.touristlink.com/china/ming-xiaoling-mausoleum/cat/hotels.html>","www.touristlink.com","touristlink.com_2404","25200@pl","No 9 Yinlong Road Jiangning District","China","Nanjing","motel boutique","vogue nanjing"
"Jia Sheng Century Hotel","<http://www.touristlink.com/china/zhengzhou/cat/hotels.html>","<http://www.touristlink.com/china/ming-xiaoling-mausoleum/cat/hotels.html>","www.touristlink.com","touristlink.com_2405","450100","29 Jing Cheng Nan Road","China","Zhengzhou","hotel","sheng century jia"
"Hantang International Hotel Wuj","<http://www.touristlink.com/china/wujiang/cat/hotels.html>","<http://www.touristlink.com/china/ming-xiaoling-mausoleum/cat/hotels.html>","www.touristlink.com","touristlink.com_2406","215200","1433 Lu Xiang South Road","China","Wujiang","hotel international","wuj hantang"
"Qinghe Jinjiang Intl Hotel","<http://www.touristlink.com/china/jiangsu/cat/hotels.html>","<http://www.touristlink.com/china/ming-xiaoling-mausoleum/cat/hotels.html>","www.touristlink.com","touristlink.com_2407","427000","No 1 Jundi Road","China","Zhangiajie","hotel","qinghe jinjiang intl"
"Crowne Plaza Maanshan","<http://www.touristlink.com/china/maanshan/cat/hotels.html>","<http://www.touristlink.com/china/ming-xiaoling-mausoleum/cat/hotels.html>","www.touristlink.com","touristlink.com_2408","243000","99 Huayu Road","China","Maanshan","crowne plaza","maanshan"
"Greentree Inn Zhenjiang West Zhongshan Road Hotel","<http://www.touristlink.com/china/zhenjiang/cat/hotels.html>","<http://www.touristlink.com/china/ming-xiaoling-mausoleum/cat/hotels.html>","www.touristlink.com","touristlink.com_2409","212000","40 West Zhongshan Road","China","Zhenjiang","hotel road west inn","zhenjiang greentree zhongshan"
"Thom\u00E8","<http://www.touristlink.com/germany/hinterzarten/cat/hotels.html>","<http://www.touristlink.com/germany/freiburg/cat/accommodations.html>","www.touristlink.com","touristlink.com_241","79856","Am Kesslerberg 6","Germany","Hinterzarten","","thom"
"The Phoenician Scottsdale","<http://www.touristlink.com/united-states/arizona-scottsdale/cat/hotels.html>","<http://www.touristlink.com/united-states/arizona/cat/resorts.html>","www.touristlink.com","touristlink.com_2410","85251","6000 East Camelback Rd","United States","Scottsdale","","phoenician scottsdale"
"Vibe Hotel Carlton Melbourne","<http://www.touristlink.com/australia/carlton/cat/hotels.html>","<http://www.touristlink.com/australia/melbourne-zoo/cat/hotels.html>","www.touristlink.com","touristlink.com_2411","3052","441 Royal Parade, Parkville","Australia","Carlton","hotel","melbourne vibe carlton"
"Campanile Compiegne","<http://www.touristlink.com/france/campanile-compiegne/overview.html>","<http://www.touristlink.com/france/campanile-compiegne/overview.html>","www.touristlink.com","touristlink.com_2412","60200","Avenue De Huy","France","Compiegne","","compiegne campanile"
"Motel 6 Santa Nella Los Banos","<http://www.touristlink.com/united-states/santa-nella/cat/hotels.html>","<http://www.touristlink.com/united-states/las-aguilas-mountains/cat/hotels.html>","www.touristlink.com","touristlink.com_2413","95322","28821 Gonzaga Road","United States","Santa Nella","motel","nella banos santa los"
"Best Western Apricot Inn","<http://www.touristlink.com/united-states/firebaugh/cat/hotels.html>","<http://www.touristlink.com/united-states/las-aguilas-mountains/cat/hotels.html>","www.touristlink.com","touristlink.com_2414","93622","46290 West Panoche Road","United States","Fire Baugh","best inn western","apricot"
"Sun Star Inn","<http://www.touristlink.com/united-states/los-banos/cat/hotels.html>","<http://www.touristlink.com/united-states/las-aguilas-mountains/cat/hotels.html>","www.touristlink.com","touristlink.com_2415","93635","839 W Pacheco Blvd","United States","Los Banos","inn","sun star"
"Hollister Inn","<http://www.touristlink.com/united-states/hollister/cat/hotels.html>","<http://www.touristlink.com/united-states/las-aguilas-mountains/cat/hotels.html>","www.touristlink.com","touristlink.com_2416","95023","152 San Felipe Rd","United States","Hollister","inn","hollister"
"Best Western San Benito Inn","<http://www.touristlink.com/united-states/california-hollister/cat/hotels.html>","<http://www.touristlink.com/united-states/las-aguilas-mountains/cat/hotels.html>","www.touristlink.com","touristlink.com_2417","95023","660 San Felipe Rd","United States","Hollister","best inn western","san benito"
"Rachawadee Hotel","<http://www.touristlink.com/thailand/khon-kaen/cat/hotels.html>","<http://www.touristlink.com/thailand/prasat-pueai-noi/cat/hotels.html>","www.touristlink.com","touristlink.com_2418","40000","M20 Khon Kaen Airport Road,99","Thailand","Khon Kaen","hotel","rachawadee"
"Hotel Giannino","<http://www.touristlink.com/italy/hotel-giannino/overview.html>","<http://www.touristlink.com/italy/hotel-giannino/overview.html>","www.touristlink.com","touristlink.com_2419","62017","Via C Colombo 25","Italy","Porto Recanati","hotel","giannino"
"The Bungalow on the Beach","<http://www.touristlink.com/india/nagapattinam/cat/hotels.html>","<http://www.touristlink.com/india/muthupettai-mangrove-forest/cat/hotels.html>","www.touristlink.com","touristlink.com_242","609 313","24 King Street, Tharangambadi District Nagapattinam","India","Nagapattinam","beach","bungalow"
