"hotel_name","hotel_url","source","source_reduced","uri","postalcode","streetaddress","addresscountry","addresslocality","frequent_part_hotel_name","infrequent_part_hotel_name"
"Duval Inn - Key West","<https://www.booking.com/hotel/us/duval-inn.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/keywest/gayguide/bourbon-street-pub.html>","www.nighttours.com","www.nighttours.com_2294","","511 Angela Street","us","","west inn","key duval"
"Villas Key West","<https://www.booking.com/hotel/us/villas-key-west.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/keywest/gayguide/bourbon-street-pub.html>","www.nighttours.com","www.nighttours.com_2295","","512 Angela Street","us","","west","villas key"
"Hyatt Place Panama City Downtown","<https://www.booking.com/hotel/pa/hyatt-place-panama-city-downtonw.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/panama/gayguide/tabou-nights-at-bellini.html>","www.nighttours.com","www.nighttours.com_2296","","Aquilino de la Guardia y calle 52","pa","","downtown city","hyatt panama place"
"The Executive Hotel","<https://www.booking.com/hotel/pa/the-executive.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/panama/gayguide/tabou-nights-at-bellini.html>","www.nighttours.com","www.nighttours.com_2297","","Avenida Aquilino de la Guardia y calle 52","pa","","hotel","executive"
"DoubleTree by Hilton Panama City","<https://www.booking.com/hotel/pa/panamacity-viaespanaandavefedericoboyd.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/panama/gayguide/tabou-nights-at-bellini.html>","www.nighttours.com","www.nighttours.com_2298","","Via. Espana & Federico Boyd Bella V","pa","","city hilton","doubletree panama"
"AC Hotel by Marriott Panama City","<https://www.booking.com/hotel/pa/ac-by-marriott-panama-city.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/panama/gayguide/tabou-nights-at-bellini.html>","www.nighttours.com","www.nighttours.com_2299","","Calle Ricardo Arias 14","pa","","hotel city","marriott ac panama"
"Holiday Inn Resort Aruba - Beach Resort & Casino","<https://www.booking.com/hotel/aw/holiday-inn-sunspree-resort-aruba.html?aid=303905&label=home>","<http://www.nighttours.com/aruba/>","www.nighttours.com","www.nighttours.com_23","","J.E. Irausquin Boulevard, 230","aw","Palm-Eagle Beach","inn beach resort holiday","aruba casino"
"Meriton Suites Zetland","<https://www.booking.com/hotel/au/serviced-apartments-zetland.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/sydney/gayguide/ken-s-at-kensington.html>","www.nighttours.com","www.nighttours.com_230","","8 Defries Avenue, Zetland","au","","suites","zetland meriton"
"1er Etage Marais","<https://www.booking.com/hotel/fr/1er-etage.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/freedj.html>","www.nighttours.com","www.nighttours.com_2300","","38, Rue Sainte Croix de la Bretonnerie","fr","","","marais etage"
"Artist Studio Heart of the Marais","<https://www.booking.com/hotel/fr/rue-des-archives.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/freedj.html>","www.nighttours.com","www.nighttours.com_2301","","15 Rue des Archives","fr","","","heart marais studio artist"
"H\u00F4tel du Vieux Marais","<https://www.booking.com/hotel/fr/du-vieux-marais.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/freedj.html>","www.nighttours.com","www.nighttours.com_2302","","8 Rue du Pl\u00E2tre","fr","","h","vieux marais du"
"South Central","<https://www.booking.com/hotel/au/south-central.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/brisbane/gayguide/bodyline-spa-and-sauna.html>","www.nighttours.com","www.nighttours.com_2303","","43 Peel Street","au","","south","central"
"SoHo Penthouse","<https://www.booking.com/hotel/au/soho-penthouse.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/brisbane/gayguide/bodyline-spa-and-sauna.html>","www.nighttours.com","www.nighttours.com_2304","","Unit 604/8 Cordelia Street South Brisbane","au","","","penthouse soho"
"Morgan Suites","<https://www.booking.com/hotel/au/morgan-suites.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/brisbane/gayguide/bodyline-spa-and-sauna.html>","www.nighttours.com","www.nighttours.com_2305","","14 Merivale Street","au","","suites","morgan"
"The Capitol Apartments","<https://www.booking.com/hotel/au/the-capitol-apartments.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/brisbane/gayguide/bodyline-spa-and-sauna.html>","www.nighttours.com","www.nighttours.com_2306","","35 Peel Street, South Brisbane","au","","apartments","capitol"
"Edge Hotel Washington Heights","<https://www.booking.com/hotel/us/edge-washington-heights-new-york.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/newyork/gayguide/no-parking.html>","www.nighttours.com","www.nighttours.com_2307","","514 West 168th Street","us","","hotel","edge heights washington"
"Washington Heights Apartment","<https://www.booking.com/hotel/us/washington-heights-3-bedroom.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/newyork/gayguide/no-parking.html>","www.nighttours.com","www.nighttours.com_2308","","2106 Amsterdam Avenue","us","","apartment","heights washington"
"Three Bedroom Apartment - West 148th Street","<https://www.booking.com/hotel/us/tasteful-3-bedroom-apartment-10-minutes-to-time-sqare.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/newyork/gayguide/no-parking.html>","www.nighttours.com","www.nighttours.com_2309","","West 148th Street & Broadway","us","","apartment west","bedroom street three"
"Waldorf Randwick Serviced Apartments","<https://www.booking.com/hotel/au/randwick-furnished-apartments.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/sydney/gayguide/ken-s-at-kensington.html>","www.nighttours.com","www.nighttours.com_231","","34-52 Alison Road, Randwick","au","","apartments","serviced randwick waldorf"
"Lita's New York Apartments","<https://www.booking.com/hotel/us/litas-new-york.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/newyork/gayguide/no-parking.html>","www.nighttours.com","www.nighttours.com_2310","","417 West 145th Street","us","","apartments","york lita new"
"5 Rue De Moussy","<https://www.booking.com/hotel/fr/5-rue-de-moussy.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/cox-bar.html>","www.nighttours.com","www.nighttours.com_2311","","5 Rue De Moussy","fr","","de","rue moussy"
"Casa Hotel Alpes Bogota Polo Club","<https://www.booking.com/hotel/co/casa-alpes-bogota-polo-club.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/bogota/gayguide/el-mozo.html>","www.nighttours.com","www.nighttours.com_2312","","Cr 24 no 82-43","co","","hotel","alpes polo club casa bogota"
"CM Suite","<https://www.booking.com/hotel/co/cm-suite.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/bogota/gayguide/el-mozo.html>","www.nighttours.com","www.nighttours.com_2313","","Cra 22 No 85A-72","co","","","cm suite"
"North House Hostel","<https://www.booking.com/hotel/co/north-house-hostel.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/bogota/gayguide/el-mozo.html>","www.nighttours.com","www.nighttours.com_2314","","Calle 78 # 24-10 ","co","","house north","hostel"
"Bogot\u00E1 Rooms Heroes","<https://www.booking.com/hotel/co/bogota-rooms.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/bogota/gayguide/el-mozo.html>","www.nighttours.com","www.nighttours.com_2315","","Calle 77a N\u00B0 20c - 28","co","","","rooms bogot heroes"
"Friendly Rentals Libertad","<https://www.booking.com/hotel/es/libertad-madrid.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/madrid/gayguide/delirio.html>","www.nighttours.com","www.nighttours.com_2316","","Libertad, 17","es","","","friendly rentals libertad"
"Apartamentos San Marcos","<https://www.booking.com/hotel/es/apartamento-sm-2a.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/madrid/gayguide/delirio.html>","www.nighttours.com","www.nighttours.com_2317","","calle San Marcos 31","es","","","san marcos apartamentos"
"Hostal Casa Chueca","<https://www.booking.com/hotel/es/hostal-casa-chueca.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/madrid/gayguide/delirio.html>","www.nighttours.com","www.nighttours.com_2318","","San Bartolome, 4 - 2\u00BA Izquierda","es","","","chueca hostal casa"
"Linx Hotel International Airport Galeao","<https://www.booking.com/hotel/br/linx-international-airport-antonio-carlos-jobim.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/rio/gayguide/club-117.html>","www.nighttours.com","www.nighttours.com_2319","","Avenida Vinte de Janeiro, s/n, Galeao","br","","hotel airport international","linx galeao"
"G1908S Zetland - Uptown Apartments","<https://www.booking.com/hotel/au/g1908s-zetland-uptown-apartments.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/sydney/gayguide/ken-s-at-kensington.html>","www.nighttours.com","www.nighttours.com_232","","15 Gadigal Avenue","au","","apartments","zetland uptown"
"Sitges Group Blue & White close to Beach","<https://www.booking.com/hotel/es/blue-amp-white-close-to-the-beach.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/sitges/gayguide/xxl.html>","www.nighttours.com","www.nighttours.com_2320","","Carrer Bonaire 25","es","","beach","group white sitges blue close"
"Hostel The Hague","<https://www.booking.com/hotel/nl/hostel-the-hague.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/thehague/gayguide/cafe-de-vink.html>","www.nighttours.com","www.nighttours.com_2321","","Lutherse Burgwal 5","nl","","","hostel hague"
"ibis Den Haag City Centre","<https://www.booking.com/hotel/nl/ibisdenhaagcen.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/thehague/gayguide/cafe-de-vink.html>","www.nighttours.com","www.nighttours.com_2322","","Jan Hendrikstraat 10","nl","","centre city","ibis haag den"
"The Heart of The Hague","<https://www.booking.com/hotel/nl/t-hartje-van-den-haag.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/thehague/gayguide/cafe-de-vink.html>","www.nighttours.com","www.nighttours.com_2323","","Annastraat 19 A","nl","","","heart hague"
"'t Goude Hooft","<https://www.booking.com/hotel/nl/39-t-goude-hooft.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/thehague/gayguide/cafe-de-vink.html>","www.nighttours.com","www.nighttours.com_2324","","Dagelijkse Groenmarkt 13","nl","","","hooft goude"
"MalagaSuite Beach viewTorremolinos2","<https://www.booking.com/hotel/es/la-roca-chica-torremolinos.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/torremolinos/gayguide/beirola-gay-beach.html>","www.nighttours.com","www.nighttours.com_2325","","Paseo Maritimo, 1K, Apartamentos la Roca chica","es","","beach","malagasuite"
"Apartamentos Roca Chica","<https://www.booking.com/hotel/es/la-roca-chica.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/torremolinos/gayguide/beirola-gay-beach.html>","www.nighttours.com","www.nighttours.com_2326","","Paseo Mar\u00EDtimo Antonio Machado, 1k, Bloque A","es","","","roca chica apartamentos"
"Seashore Bungalow Stunning","<https://www.booking.com/hotel/es/spectacular-bungalow.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/torremolinos/gayguide/beirola-gay-beach.html>","www.nighttours.com","www.nighttours.com_2327","","Calle Brasil","es","","","seashore bungalow stunning"
"Beachfront Bungalow Apartment","<https://www.booking.com/hotel/es/beachfront-bungalow-apartment.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/torremolinos/gayguide/beirola-gay-beach.html>","www.nighttours.com","www.nighttours.com_2328","","Calle Brasil 72. Urbanizaci\u00F3n La roca","es","","apartment","beachfront bungalow"
"Nice Canal Saint Martin Appartement","<https://www.booking.com/hotel/fr/nice-canal-saint-martin-appartement.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/cafe-moustache.html>","www.nighttours.com","www.nighttours.com_2329","","138 Rue du Faubourg Saint-Martin","fr","","saint","canal appartement nice martin"
"New Gorgeous Apartment Zetland","<https://www.booking.com/hotel/au/new-gorgeous-apartment-zetland.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/sydney/gayguide/ken-s-at-kensington.html>","www.nighttours.com","www.nighttours.com_233","","15 Gadigal Avenue 1806","au","","apartment","gorgeous zetland new"
"ibis Paris Gare De L Est 10 Eme","<https://www.booking.com/hotel/fr/ibis-paris-gare-de-l-est-10-eme.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/cafe-moustache.html>","www.nighttours.com","www.nighttours.com_2330","","5 Rue Saint Laurent ","fr","","de","paris l est ibis gare eme"
"ibis Paris Gare De L'Est TGV","<https://www.booking.com/hotel/fr/ibis-paris-gare-de-l-est.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/cafe-moustache.html>","www.nighttours.com","www.nighttours.com_2331","","6, rue Saint-Laurent","fr","","de","tgv paris l est ibis gare"
"Hostal La Palmera","<https://www.booking.com/hotel/es/hostal-la-palmera-torremolinos.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/torremolinos/gayguide/home-gay-club.html>","www.nighttours.com","www.nighttours.com_2332","","Avenida Palma de Mallorca, 37 ","es","","la","palmera hostal"
"Escandinavia","<https://www.booking.com/hotel/es/escandinava.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/torremolinos/gayguide/home-gay-club.html>","www.nighttours.com","www.nighttours.com_2333","","Avenida Palma de Mallorca, 43","es","","","escandinavia"
"Apartamentos Torre de la Roca","<https://www.booking.com/hotel/es/torre-de-la-roca.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/torremolinos/gayguide/home-gay-club.html>","www.nighttours.com","www.nighttours.com_2334","","Brasil, 18","es","","la de","roca torre apartamentos"
"East Side 3 bedroom 2 bathroom (7)","<https://www.booking.com/hotel/us/east-side-3-bedroom-2-bathroom-7.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/newyork/gayguide/the-townhouse-bar.html>","www.nighttours.com","www.nighttours.com_2335","","2 Ave and 55th Street","us","","east","bedroom bathroom side"
"Renaissance New York Hotel 57","<https://www.booking.com/hotel/us/57.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/newyork/gayguide/the-townhouse-bar.html>","www.nighttours.com","www.nighttours.com_2336","","130 East 57th Street","us","","hotel","new york renaissance"
"AKA Sutton Place","<https://www.booking.com/hotel/us/korman-communities-sutton-place.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/newyork/gayguide/the-townhouse-bar.html>","www.nighttours.com","www.nighttours.com_2337","","330 East 56th Street","us","","","aka sutton place"
"Great two bed apt Midtown East","<https://www.booking.com/hotel/us/great-two-bed-apt-midtown-east.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/newyork/gayguide/the-townhouse-bar.html>","www.nighttours.com","www.nighttours.com_2338","","332 East 55 st","us","","east","midtown two bed great apt"
"Caesar Park Hotel Taipei","<https://www.booking.com/hotel/tw/caesarpark-taipei.html?aid=303905&label=home>","<http://www.nighttours.com/taipei/>","www.nighttours.com","www.nighttours.com_2339","100","No. 38, Section 1, Chung Hsiao West Road","tw","Taipei","hotel park","caesar taipei"
"Axel Hotel Berlin-Adults Only","<https://www.booking.com/hotel/de/axel-berlin.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/berlin/gayguide/hardie-s-kneipe.html>","www.nighttours.com","www.nighttours.com_234","","Lietzenburger Str. 13/15","de","","hotel","berlin axel adults"
"Cosmos Hotel Taipei","<https://www.booking.com/hotel/tw/cosmos-taipei.html?aid=303905&label=home>","<http://www.nighttours.com/taipei/>","www.nighttours.com","www.nighttours.com_2340","100","No. 43, Section 1, Chung Hsiao West Road","tw","Taipei","hotel","cosmos taipei"
"Dong Wu Hotel","<https://www.booking.com/hotel/tw/dongwu.html?aid=303905&label=home>","<http://www.nighttours.com/taipei/>","www.nighttours.com","www.nighttours.com_2341","103","No. 258, Section 2, Yen Ping North Road","tw","Taipei","hotel","dong wu"
"W Taipei","<https://www.booking.com/hotel/tw/w-taipei.html?aid=303905&label=feature_home>","<http://www.nighttours.com/taipei/>","www.nighttours.com","www.nighttours.com_2342","110","No. 10, Section 5, Zhongxiao East Road","tw","Taipei","","w taipei"
"Paxton House","<https://www.booking.com/hotel/gb/paxton-house.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/manchester/gayguide/eurobash.html>","www.nighttours.com","www.nighttours.com_2343","","18 Paxton Place","uk","","house","paxton"
"ibis budget Manchester Centre Pollard Street","<https://www.booking.com/hotel/gb/ibis-budget-manchester-centre.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/manchester/gayguide/eurobash.html>","www.nighttours.com","www.nighttours.com_2344","","2 Pollard Street","uk","","centre","manchester ibis pollard budget street"
"Carbis Luxury House","<https://www.booking.com/hotel/gb/carbis-luxury-house.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/manchester/gayguide/eurobash.html>","www.nighttours.com","www.nighttours.com_2345","","14 Carbis Avenue","uk","","house","carbis luxury"
"Athletes Way House","<https://www.booking.com/hotel/gb/athletes-way-house.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/manchester/gayguide/eurobash.html>","www.nighttours.com","www.nighttours.com_2346","","47 Athletes Way","uk","","house","athletes way"
"101 Downtown Apartments","<https://www.booking.com/hotel/is/101-downtown-apartments-reykjavik.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/reykjavik/gayguide/euroband-party.html>","www.nighttours.com","www.nighttours.com_2347","","3 Austurstr\u00E6ti","is","","downtown apartments",""
"Ap\u00F3tek Hotel Reykjav\u00EDk by Keahotels","<https://www.booking.com/hotel/is/apotek.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/reykjavik/gayguide/euroband-party.html>","www.nighttours.com","www.nighttours.com_2348","","Austurstr\u00E6ti 16","is","","hotel","keahotels reykjav ap"
"City Center Hotel","<https://www.booking.com/hotel/is/city-center.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/reykjavik/gayguide/euroband-party.html>","www.nighttours.com","www.nighttours.com_2349","","Austurstr\u00E6ti 6","is","","hotel city center",""
"Kult-Hotel Auberge","<https://www.booking.com/hotel/de/aubergech.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/berlin/gayguide/hardie-s-kneipe.html>","www.nighttours.com","www.nighttours.com_235","","Bayreuther Str. 10","de","","hotel","auberge kult"
"Hotel Sleep-Inn Box 5","<https://www.booking.com/hotel/nl/sleep-inn-box-5.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/nijmegen/gayguide/chaps.html>","www.nighttours.com","www.nighttours.com_2350","","Van Welderenstraat 120","nl","","hotel inn","box sleep"
"Blue","<https://www.booking.com/hotel/nl/blue.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/nijmegen/gayguide/chaps.html>","www.nighttours.com","www.nighttours.com_2351","","Oranjesingel 14","nl","","","blue"
"Manna","<https://www.booking.com/hotel/nl/manna.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/nijmegen/gayguide/chaps.html>","www.nighttours.com","www.nighttours.com_2352","","Oranjesingel 2c","nl","","","manna"
"Beyond Style Hotel","<https://www.booking.com/hotel/tr/beyond-style.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/istanbul/gayguide/club-17.html>","www.nighttours.com","www.nighttours.com_2353","","Katip Mustafa Celebi Mah. Istiklal Cad. No: 45 Beyoglu","tr","","hotel","style beyond"
"Bourse - Feydeau","<https://www.booking.com/hotel/fr/bourse-feydeau.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/euro-men-s-club.html>","www.nighttours.com","www.nighttours.com_2354","","16 rue Feydeau","fr","","","bourse feydeau"
"Louvre Opera Design ChicSuites","<https://www.booking.com/hotel/fr/louvre-opera-design.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/euro-men-s-club.html>","www.nighttours.com","www.nighttours.com_2355","","13 bis rue St marc","fr","","","louvre chicsuites opera design"
"H\u00F4tel Cyrnos","<https://www.booking.com/hotel/fr/hotel-cyrnos.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/euro-men-s-club.html>","www.nighttours.com","www.nighttours.com_2356","","154 Rue Montmartre","fr","","h","cyrnos"
"Hotel City House","<https://www.booking.com/hotel/de/cityhousehh.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/hamburg/gayguide/dragon-sauna.html>","www.nighttours.com","www.nighttours.com_2357","","Pulverteich 25","de","","hotel city house",""
"Hotel Alte Wache","<https://www.booking.com/hotel/de/alte-wache.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/hamburg/gayguide/dragon-sauna.html>","www.nighttours.com","www.nighttours.com_2358","","Adenauerallee 25","de","","hotel","wache alte"
"Best Western Plus Hotel St. Raphael","<https://www.booking.com/hotel/de/straphaelbestwesternhh.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/hamburg/gayguide/dragon-sauna.html>","www.nighttours.com","www.nighttours.com_2359","","Adenauerallee 41","de","","best hotel st western","plus raphael"
"Mercure Berlin Wittenbergplatz","<https://www.booking.com/hotel/de/mercure-berlin-wittenbergplatz.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/berlin/gayguide/hardie-s-kneipe.html>","www.nighttours.com","www.nighttours.com_236","","Wittenbergplatz 3","de","","","berlin wittenbergplatz mercure"
"Novum Hotel Savoy Hamburg Mitte","<https://www.booking.com/hotel/de/savoy-novum.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/hamburg/gayguide/dragon-sauna.html>","www.nighttours.com","www.nighttours.com_2360","","Steindamm 54","de","","hotel","hamburg mitte novum savoy"
"Best Western Karl Johan Hotel","<https://www.booking.com/hotel/no/norlandia-karl-johan-hotell.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/oslo/gayguide/elsker.html>","www.nighttours.com","www.nighttours.com_2361","","Karl Johans gate 33","no","","best hotel western","johan karl"
"Grand Hotel","<https://www.booking.com/hotel/no/grand.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/oslo/gayguide/elsker.html>","www.nighttours.com","www.nighttours.com_2362","","Karl Johans gate 31","no","","hotel grand",""
"Hotell Bondeheimen","<https://www.booking.com/hotel/no/hotell-bondeheimen.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/oslo/gayguide/elsker.html>","www.nighttours.com","www.nighttours.com_2363","","Rosenkrantzgate 8","no","","","bondeheimen hotell"
"Thon Hotel Cecil","<https://www.booking.com/hotel/no/thon-cecil.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/oslo/gayguide/elsker.html>","www.nighttours.com","www.nighttours.com_2364","","Stortingsgata 8 (Entrance Rosenkrantz Gate)","no","","hotel","thon cecil"
"Gloria Residence","<https://www.booking.com/hotel/tw/gloria-residence.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/taipei/gayguide/aniki-sauna.html>","www.nighttours.com","www.nighttours.com_2365","","No. 359, Lin Sen North Road","tw","","residence","gloria"
"Colors Infinity Inn","<https://www.booking.com/hotel/tw/king-garden-hotel.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/taipei/gayguide/aniki-sauna.html>","www.nighttours.com","www.nighttours.com_2366","","No. 286, Linsen North Road","tw","","inn","colors infinity"
"Tokyo International Hotel","<https://www.booking.com/hotel/tw/dong-jing-guo-ji-fan-dian.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/taipei/gayguide/aniki-sauna.html>","www.nighttours.com","www.nighttours.com_2367","","No. 39, Chang Chun Road","tw","","hotel international","tokyo"
"Beauty Hotels - Hotel Bnight","<https://www.booking.com/hotel/tw/hotel-b-night.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/taipei/gayguide/aniki-sauna.html>","www.nighttours.com","www.nighttours.com_2368","","6F, No. 62, Changchun Road","tw","","hotel","hotels beauty bnight"
"Teixeira de Melo D001","<https://www.booking.com/hotel/br/teixeira-de-melo-d001.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/rio/gayguide/galeria-cafe.html>","www.nighttours.com","www.nighttours.com_2369","","Rua Teixeira de Melo, 43 / Cobertura 3","br","","de","melo teixeira"
"Pension Classic","<https://www.booking.com/hotel/de/classic-berlin.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/berlin/gayguide/hardie-s-kneipe.html>","www.nighttours.com","www.nighttours.com_237","","Wittenbergplatz 5 - 6","de","","pension","classic"
"Ipanema Stylish Apartment","<https://www.booking.com/hotel/br/ipanema-stylish-apartment-in-full-service-building.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/rio/gayguide/galeria-cafe.html>","www.nighttours.com","www.nighttours.com_2370","","Rua Prudente de Morais, 302","br","","apartment","stylish ipanema"
"Prudente 106","<https://www.booking.com/hotel/br/prudente-106.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/rio/gayguide/galeria-cafe.html>","www.nighttours.com","www.nighttours.com_2371","","Rua Prudente de Morais, 276 ap 106","br","","","prudente"
"Ipanema Prudente 205","<https://www.booking.com/hotel/br/ipanema-prudente-205.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/rio/gayguide/galeria-cafe.html>","www.nighttours.com","www.nighttours.com_2372","","269 Rua Prudente de Morais Apt 205","br","","","prudente ipanema"
"The Grand Canal House","<https://www.booking.com/hotel/nl/short-stay-group-canal-belt-area.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/amsterdam/gayguide/the-otherside.html>","www.nighttours.com","www.nighttours.com_2373","","Different locations in Canal Belt Area","nl","","house grand","canal"
"Chelsea Savoy","<https://www.booking.com/hotel/us/chelsea-savoy.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/newyork/gayguide/g-lounge.html>","www.nighttours.com","www.nighttours.com_2374","","204 W 23rd Street, New York, NY 10011","us","","","chelsea savoy"
"Leo House","<https://www.booking.com/hotel/us/leo-house.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/newyork/gayguide/g-lounge.html>","www.nighttours.com","www.nighttours.com_2375","","332 West 23rd Street","us","","house","leo"
"Rimping Village","<https://www.booking.com/hotel/th/rimping-village.html?aid=303905&label=hotels>","<http://www.nighttours.com/chiang-mai/hotels/>","www.nighttours.com","www.nighttours.com_2376","50000","13/1 soi 2, Chiangmai-Lamphun Rd, T.Wat Gate, A. Muang","th","Chiang Mai","","village rimping"
"Ville City Stay","<https://www.booking.com/hotel/gb/dreamhouse-apartments-london-vauxhall.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/london/gayguide/the-hoist.html>","www.nighttours.com","www.nighttours.com_2377","","St George Wharf, Vauxhall","uk","","city","stay ville"
"Superior Modern Apartment with Sky Views","<https://www.booking.com/hotel/gb/hanover-house-london.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/london/gayguide/the-hoist.html>","www.nighttours.com","www.nighttours.com_2378","","St George Wharf","uk","","apartment","sky views modern superior"
"Villa Armonia Guest Rooms","<https://www.booking.com/hotel/dk/villa-armonia-guest-rooms.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/copenhagen/gayguide/cosy-bar.html>","www.nighttours.com","www.nighttours.com_2379","","Vester Voldgade 21","dk","","villa","rooms armonia guest"
"The Ascot Hotel","<https://www.booking.com/hotel/de/ameron-hotel-ascot.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/cologne/gayguide/greenkomm.html>","www.nighttours.com","www.nighttours.com_238","","Hohenzollernring 95-97","de","","hotel","ascot"
"First Hotel Kong Frederik","<https://www.booking.com/hotel/dk/kong-frederik.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/copenhagen/gayguide/cosy-bar.html>","www.nighttours.com","www.nighttours.com_2380","","Vester Voldgade 25","dk","","hotel","first kong frederik"
